luu131_(sigma,mu)
0.248684308598783149701016894	(3,11)
0.24868058994712433764509537	(3,12)
0.248676082410235225606163344	(3,13)
0.248670769491518360996133817	(3,14)
0.248664663812565500535150384	(3,15)
0.248657808967229693028831176	(3,16)
0.248650280062250239578231885	(3,17)
0.248642182894013108560330142	(3,18)
0.248633651770501121367135208	(3,19)
0.248624846046857354473641561	(3,20)
0.248615945499653613403428879	(3,21)
0.248607144716440757236394638	(3,22)
0.248598646721200465955520269	(3,23)
0.248590656090983189126468095	(3,24)
0.248583371842776688577682249	(3,25)
0.248576980381450494667225965	(3,26)
0.248571648798930878155498354	(3,27)
0.24856751880158931671075554	(3,28)
0.248564701517728595620081602	(3,29)
0.24856327340109702023342759	(3,30)
0.262809419464430017445870664	(4,1)
0.262809409438263224451917646	(4,2)
0.26280934182824119370644558	(4,3)
0.262809124123357824624864436	(4,4)
0.262808623948491772892576859	(4,5)
0.262807676404636466041296226	(4,6)
0.262806093322409086538473069	(4,7)
0.262803674002064112639073717	(4,8)
0.262800216943081011495461641	(4,9)
0.262795532018239466556026987	(4,10)
0.262789452523109537395956584	(4,11)
0.262781846533181547912134126	(4,12)
0.26277262702744498575986694	(4,13)
0.262761760287987780934768474	(4,14)
0.262749272157949716084761549	(4,15)
0.262735251831774364997621087	(4,16)
0.262719852958173102942257411	(4,17)
0.262703291952890040898548195	(4,18)
0.262685843540128730265707505	(4,19)
0.262667833663029997686490357	(4,20)
0.262649630019541433138469621	(4,21)
0.262631630585301863552962571	(4,22)
0.26261425057515564999867113	(4,23)
0.262597908365660460801864053	(4,24)
0.262583010949351129731840133	(4,25)
0.262569939515442636393995294	(4,26)
0.262559035750037254354738744	(4,27)
0.262550589421796234615472722	(4,28)
0.262544827767602547360605098	(4,29)
0.26254190711918789687019929	(4,30)
0.280920348968055900728313636	(5,1)
0.280920331476796646378127077	(5,2)
0.280920213526996653343477875	(5,3)
0.280919833727637879278843066	(5,4)
0.280918961142660117909358038	(5,5)
0.280917308097165179702343576	(5,6)
0.280914546322162470041773865	(5,7)
0.28091032569347896372628869	(5,8)
0.280904294697868502656365837	(5,9)
0.280896121675081721435364262	(5,10)
0.280885515842538796446254549	(5,11)
0.280872247111288434950152312	(5,12)
0.2808561637482060829538452	(5,13)
0.280837207027992960627665607	(5,14)
0.280815422145707040115221936	(5,15)
0.280790964820776158864627425	(5,16)
0.280764103209705916936691153	(5,17)
0.280735214948810619929739724	(5,18)
0.280704779361259348562190388	(5,19)
0.280673365075131321472807793	(5,20)
0.28064161350162970147220592	(5,21)
0.280610218806177524883434171	(5,22)
0.280579905161735775115630241	(5,23)
0.280551402196479400256809671	(5,24)
0.280525419631594134067595681	(5,25)
0.280502622145806342525014114	(5,26)
0.280483605499602598430101054	(5,27)
0.280468874904146430523034447	(5,28)
0.280458826529777368180365886	(5,29)
0.28045373292060263644096625	(5,30)
0.302503457703919581464227756	(6,1)
0.302503429878508618641314973	(6,2)
0.30250324224185366854643601	(6,3)
0.302502638050419190974787903	(6,4)
0.302501249928136493826635447	(6,5)
0.302498620240841677624114832	(6,6)
0.302494226783776919422294678	(6,7)
0.302487512598440406627110646	(6,8)
0.302477918539486178939551868	(6,9)
0.30246491707755295639125219	(6,10)
0.302448045756104594042152601	(6,11)
0.302426938722969760761967838	(6,12)
0.302401354830561069097688636	(6,13)
0.302371200939862636479353735	(6,14)
0.302336549266247945991703179	(6,15)
0.302297647861223343910585292	(6,16)
0.30225492362200803828896145	(6,17)
0.30220897754721565880783133	(6,18)
0.302160572297206114722392626	(6,19)
0.30211061245668918885856093	(6,20)
0.302060118219721365630297098	(6,21)
0.302010193508984542626139421	(6,22)
0.301961989789283607595142131	(6,23)
0.301916667028723450378166174	(6,24)
0.301875353391727170515364456	(6,25)
0.301839105310497399296756081	(6,26)
0.301808869573305842529666969	(6,27)
0.301785448989806519649164686	(6,28)
0.301769473049070566878176203	(6,29)
0.30176137478166014308469545	(6,30)
0.326974404057522134615265047	(7,1)
0.326974362396611101068619764	(7,2)
0.326974081462289773655216397	(7,3)
0.326973176852114689138619393	(7,4)
0.326971098524090136211127759	(7,5)
0.326967161306701080487453126	(7,6)
0.326960583368599733498143163	(7,7)
0.326950530876719314689124515	(7,8)
0.32693616677742367011036716	(7,9)
0.32691670143166727536897599	(7,10)
0.32689144273177829532987453	(7,11)
0.32685984332987477168437514	(7,12)
0.326821542716926537689935588	(7,13)
0.326776402103097458928721954	(7,14)
0.32672453035546906712050749	(7,15)
0.32666629963529135651445685	(7,16)
0.326602349826330386324449826	(7,17)
0.326533581338354033739871813	(7,18)
0.326461136382854529817545946	(7,19)
0.326386369328296542967688854	(7,20)
0.326310807226262060464153098	(7,21)
0.32623610203599156310545039	(7,22)
0.326163976443621690494853387	(7,23)
0.326096165457899922914231964	(7,24)
0.326034356154387769320051422	(7,25)
0.325980128027711227388324735	(7,26)
0.325934896393514748860151743	(7,27)
0.325899861160257915869733555	(7,28)
0.325875963072025956818804046	(7,29)
0.32586384921716158646867346	(7,30)
0.353696986457573692764299522	(8,1)
0.353696926759358234162729606	(8,2)
0.353696524193162040222039017	(8,3)
0.353695227928528463574398148	(8,4)
0.353692249785571026194023799	(8,5)
0.35368660796440093613616871	(8,6)
0.353677182190083680151639096	(8,7)
0.353662777737180446727375077	(8,8)
0.35364219537371226894869192	(8,9)
0.353614303968996680777609433	(8,10)
0.353578112357942304388759709	(8,11)
0.353532837054784957084278038	(8,12)
0.353477962563966411389830384	(8,13)
0.353413291339817342036181834	(8,14)
0.353338980887610213217703385	(8,15)
0.353255566057211087589201086	(8,16)
0.35316396523170041331724208	(8,17)
0.353065469826796788650896134	(8,18)
0.352961717259262757801907635	(8,19)
0.352854648278808213411527794	(8,20)
0.35274645025394367710291298	(8,21)
0.352639488625774496945898343	(8,22)
0.352536229266953562670818922	(8,23)
0.352439154883453037323612604	(8,24)
0.352350678858386786340244896	(8,25)
0.352273060050594931291433579	(8,26)
0.352208322023781307027512058	(8,27)
0.352158179998932202853108759	(8,28)
0.352123978503725946641216482	(8,29)
0.35210664225294335578066561	(8,30)
0.381980381727351744978008439	(9,1)
0.381980299077539839859446839	(9,2)
0.3819797417407428675726507	(9,3)
0.38197794711583172412447844	(9,4)
0.381973824009165797003841156	(9,5)
0.381966013194230616633072515	(9,6)
0.381952963793207609910292307	(9,7)
0.38193302197344433297839396	(9,8)
0.38190452785959680354283015	(9,9)
0.38186591614675240344434891	(9,10)
0.38181581568278911421538412	(9,11)
0.381753143283274264164297931	(9,12)
0.38167718725373518085572089	(9,13)
0.38158767651626891541568745	(9,14)
0.381484831853668131516101841	(9,15)
0.38136939656764222159937748	(9,16)
0.381242644762144977740308615	(9,17)
0.381106366464673753073724788	(9,18)
0.380962829839100151896850126	(9,19)
0.380814721772498692022254771	(9,20)
0.380665069085977618634630101	(9,21)
0.380517143480144022747150134	(9,22)
0.380374354040649972118990202	(9,23)
0.380240131667984481931328276	(9,24)
0.380117810137861366127168754	(9,25)
0.380010508634041426864777447	(9,26)
0.379921020524010215101679397	(9,27)
0.379851712878433708036062971	(9,28)
0.379804440784256622820149597	(9,29)
0.37978047989138049618869416	(9,30)
0.411074109693263014763202815	(10,1)
0.411073998525547788775436611	(10,2)
0.411073248882711418362096069	(10,3)
0.411070835034914103324136078	(10,4)
0.411065289294522245064173904	(10,5)
0.411054783501468797371644049	(10,6)
0.411037231819088594231186739	(10,7)
0.411010410129769448878913	(10,8)
0.410972086515093350551289839	(10,9)
0.410920156735482308872602239	(10,10)
0.410852778321090052530347879	(10,11)
0.410768496869861237085279862	(10,12)
0.410666358428766945273456893	(10,13)
0.41054600240423563429510084	(10,14)
0.410407730286322322945090565	(10,15)
0.41025254654148881152758897	(10,16)
0.410082169280414786529217023	(10,17)
0.409899009678251159875591713	(10,18)
0.409706120546009232372669427	(10,19)
0.409507115851376564414454416	(10,20)
0.409306064295216025303374964	(10,21)
0.409107361203048338469408136	(10,22)
0.408915583936225763896460051	(10,23)
0.40873533672596197084858653	(10,24)
0.408571091260487943240280505	(10,25)
0.408427029502018012049957832	(10,26)
0.4083068950806024317683445	(10,27)
0.408213859223006779152970711	(10,28)
0.408150406552685562611665817	(10,29)
0.40811824527472693275265415	(10,30)
0.440173723411266680497763407	(11,1)
0.440173577640612619805516198	(11,2)
0.440172594658396774869027976	(11,3)
0.440169429462669842196141379	(11,4)
0.44016215754805232026412451	(11,5)
0.440148381801373531687346277	(11,6)
0.440125367386527903923799263	(11,7)
0.440090198451635191150814744	(11,8)
0.440039949423802801081589437	(11,9)
0.439971862892945212708275758	(11,10)
0.43988352567082729332501008	(11,11)
0.43977303457652581150921098	(11,12)
0.439639143859919287325415753	(11,13)
0.439481386925764692069413503	(11,14)
0.439300166135601100639694555	(11,15)
0.439096805894130630530613291	(11,16)
0.438873565901466327677938774	(11,17)
0.438633613286824516827408941	(11,18)
0.43838095423624521812756326	(11,19)
0.438120327586340172028017583	(11,20)
0.437857064581134375161755149	(11,21)
0.437596920493685975981161007	(11,22)
0.43734588502868995356145076	(11,23)
0.437109979297421881943760667	(11,24)
0.43689504766500671434744255	(11,25)
0.436706552906601933407353934	(11,26)
0.436549382887435811581429011	(11,27)
0.436427676431039424083069253	(11,28)
0.436344675200851409726394427	(11,29)
0.43630260733973033100960111	(11,30)
0.468448520575013162343377795	(12,1)
0.468448333775985368826880479	(12,2)
0.468447074125699783821173152	(12,3)
0.468443018066949911434920135	(12,4)
0.468433699464810731646065114	(12,5)
0.46841604665735615212264168	(12,6)
0.468386555440279980179750065	(12,7)
0.468341490097502692354661133	(12,8)
0.468277103202883679789096634	(12,9)
0.46818986391448965775684654	(12,10)
0.468076683924764815535691257	(12,11)
0.46793513016420894243630931	(12,12)
0.467763613807997316405554513	(12,13)
0.467561546102555687515540631	(12,14)
0.467329452979958273104295516	(12,15)
0.467069042298031645122442691	(12,16)
0.466783219739728687209256524	(12,17)
0.466476051809392017729734425	(12,18)
0.466152676843327251179979201	(12,19)
0.465819167370106747176026194	(12,20)
0.465482349380859204811889436	(12,21)
0.465149585986661095942904328	(12,22)
0.464828534459127059014302893	(12,23)
0.464526886711736001712530918	(12,24)
0.464252103855746310763584447	(12,25)
0.464011155558628264218489532	(12,26)
0.463810274573601226508301233	(12,27)
0.463654736044404468393520151	(12,28)
0.463548670080328842707728883	(12,29)
0.46349491470848171085043311	(12,30)
0.495095460665229633767803157	(13,1)
0.495095226235634267590549332	(13,2)
0.495093645396737583309387162	(13,3)
0.495088555123254515295222194	(13,4)
0.49507686051238012295971496	(13,5)
0.495054706876548248980393739	(13,6)
0.49501769702692137050130172	(13,7)
0.494961143869142280440386642	(13,8)
0.494880346665954922387588729	(13,9)
0.494770878026656249011454433	(13,10)
0.494628867946337885824073385	(13,11)
0.494451271105884079772774571	(13,12)
0.494236104196667072370593874	(13,13)
0.493982641255774441548186122	(13,14)
0.493691556850270704078493963	(13,15)
0.493365009350061920135887875	(13,16)
0.493006659354544177772174007	(13,17)
0.492621621430868501218568431	(13,18)
0.492216350502418195422513431	(13,19)
0.491798467309821352258771479	(13,20)
0.491376530178325647433674927	(13,21)
0.490959762714398043412085676	(13,22)
0.490557748907431470816417739	(13,23)
0.490180108359669532857308568	(13,24)
0.489836164984589097890704341	(13,25)
0.489534622518647913958961728	(13,26)
0.489283259635333298613769665	(13,27)
0.489088656409371887882251191	(13,28)
0.488955962440650746942007591	(13,29)
0.48888871520156881588070832	(13,30)
0.519412814618928724488300748	(14,1)
0.51941252584909935717103224	(14,2)
0.519410578576439186876330394	(14,3)
0.51940430840461948843924745	(14,4)
0.519389903114160648473938493	(14,5)
0.519362614777913713929172117	(14,6)
0.519317027671443355172742268	(14,7)
0.519247369838373649320067343	(14,8)
0.51914785395820018464369556	(14,9)
0.519013031521275990369763352	(14,10)
0.518838143357704355112312971	(14,11)
0.518619449388566339911044784	(14,12)
0.518354521129941330088106658	(14,13)
0.518042481995963638474751001	(14,14)
0.51768418277326307125599007	(14,15)
0.517282302671387393832306108	(14,16)
0.516841369930576011221151364	(14,17)
0.516367699881270803439136019	(14,18)
0.515869252361409567135626215	(14,19)
0.515355414262611890100974623	(14,20)
0.51483671646501756958500935	(14,21)
0.514324497339495308908834637	(14,22)
0.513830527204665389612747569	(14,23)
0.513366609546013244987353529	(14,24)
0.512944175419678207431830543	(14,25)
0.512573887315234742363873068	(14,26)
0.512265267925013903239897618	(14,27)
0.512026367875341793105136015	(14,28)
0.51186348464166390570378092	(14,29)
0.51178094271488799826973575	(14,30)
0.540876905317625267198432156	(15,1)
0.540876555294611801496942064	(15,2)
0.540874194972366189862462061	(15,3)
0.540866594806751241146528377	(15,4)
0.5408491340395669560864164	(15,5)
0.540816057985191447523199001	(15,6)
0.540760803120918520313226829	(15,7)
0.540676375304033729995426601	(15,8)
0.540555763708160707954946851	(15,9)
0.540392371015360527962152584	(15,10)
0.54018043917172768439128569	(15,11)
0.539915449743804389103806139	(15,12)
0.539594478690049688138714106	(15,13)
0.539216487213661664970214774	(15,14)
0.538782533242354303948628143	(15,15)
0.538295891857186378499504697	(15,16)
0.537762077457908353359549377	(15,17)
0.537188765334646573205108379	(15,18)
0.536585615303751719909451718	(15,19)
0.535964004838898078681252612	(15,20)
0.535336683389753835069575484	(15,21)
0.534717363084792357170067399	(15,22)
0.534120263591307749573897762	(15,23)
0.533559630469369249595978328	(15,24)
0.533049246907928833383673525	(15,25)
0.53260195834614034086381454	(15,26)
0.532229228292573518713220734	(15,27)
0.531940741822937562388530241	(15,28)
0.53174407093437946294827582	(15,29)
0.53164441331894933364694452	(15,30)
0.559200479248478197713019458	(16,1)
0.55920006056815434809564921	(16,2)
0.559197237268521196401066652	(16,3)
0.559188146351368506224605631	(16,4)
0.559167260827246156546295316	(16,5)
0.559127697706950138118081798	(16,6)
0.559061607328909709109378732	(16,7)
0.558960626517470387565381437	(16,8)
0.558816374735752705208199984	(16,9)
0.558620969850554018234089069	(16,10)
0.558367538566464865159392823	(16,11)
0.558050696190280034663893755	(16,12)
0.557666971282217869817567701	(16,13)
0.557215152986193469811442881	(16,14)
0.556696542356401336655293481	(16,15)
0.556115093650921593990421154	(16,16)
0.55547743707883558909210139	(16,17)
0.554792780513817727263201381	(16,18)
0.554072693820464608389621793	(16,19)
0.553330785265461019875265387	(16,20)
0.55258228462370975100513177	(16,21)
0.551843551733045103773975388	(16,22)
0.551131532196036593247335413	(16,23)
0.550463183586420430750663697	(16,24)
0.549854895918321270636743105	(16,25)
0.549321929403761004404308859	(16,26)
0.548877890852606319650508237	(16,27)
0.548534267689158399222319215	(16,28)
0.54830003570241352323172062	(16,29)
0.54818135351617499723000467	(16,30)
0.574354867181437845169575216	(17,1)
0.574354371506732378944542912	(17,2)
0.574351029011005167794927774	(17,3)
0.574340266331073925764966284	(17,4)
0.574315540256490093720183858	(17,5)
0.574268702678705281095351352	(17,6)
0.57419046214506154668783662	(17,7)
0.574070921361433545288294615	(17,8)
0.573900165955820180993546804	(17,9)
0.573668876684066820109565567	(17,10)
0.573368935290158402098062482	(17,11)
0.572993993667339162348865981	(17,12)
0.572539976981532983403012952	(17,13)
0.572005494093774992007794905	(17,14)
0.571392132901526198006802316	(17,15)
0.570704623912008903563398476	(17,16)
0.569950862125723244514621234	(17,17)
0.569141784692860694632625814	(17,18)
0.568291109288597991479212719	(17,19)
0.567414945203157405633843483	(17,20)
0.566531295276020031609597504	(17,21)
0.565659471640207954953117587	(17,22)
0.564819451542001417251461247	(17,23)
0.564031201181150873202455673	(17,24)
0.56331399564561901906059982	(17,25)
0.56268576178788383401742201	(17,26)
0.562162468586636880336412945	(17,27)
0.561757586475457646514221621	(17,28)
0.5614816336064637811457703	(17,29)
0.56134182331150908251790107	(17,30)
0.586549173096670448100179282	(18,1)
0.586548590657854588557729952	(18,2)
0.58654466308679248512551864	(18,3)
0.58653201653041284541012404	(18,4)
0.586502962680779945400512369	(18,5)
0.586447928034214067049230828	(18,6)
0.586355997083631146948382102	(18,7)
0.586215545263280541001542386	(18,8)
0.586014932609783908715801845	(18,9)
0.585743225266984475198008198	(18,10)
0.585390909485160117651014811	(18,11)
0.584950561969272169537425262	(18,12)
0.58441744156435032118847853	(18,13)
0.583789970449421975623956257	(18,14)
0.583070078194361013876830484	(18,15)
0.582263388973672379387955928	(18,16)
0.5813792404978043115748143	(18,17)
0.580430532235405363877794442	(18,18)
0.579433409589016008346978838	(18,19)
0.578406799170772750522472054	(18,20)
0.577371817592972864271504454	(18,21)
0.576351081771699098737574659	(18,22)
0.575367952361975114711892067	(18,23)
0.574445743532548070223463864	(18,24)
0.573606931978799551967339609	(18,25)
0.572872396155003885220314691	(18,26)
0.572260713576083011253322015	(18,27)
0.57178754012461789237368339	(18,28)
0.57146509100531630855818295	(18,29)
0.57130173864345195605526727	(18,30)
0.596173304661439142021145908	(19,1)
0.596172623816970475473948678	(19,2)
0.596168032669548745048516107	(19,3)
0.596153249486989144274704761	(19,4)
0.596119287312576460504327985	(19,5)
0.596054956325222769539533539	(19,6)
0.595947499944675918443059761	(19,7)
0.595783336537443576940985336	(19,8)
0.595548872744287426118809043	(19,9)
0.595231349753623902266972853	(19,10)
0.594819680729346619248773872	(19,11)
0.594305236495890130231892334	(19,12)
0.593682537829626480583376144	(19,13)
0.592949816482981570534804173	(19,14)
0.592109413331757192817550573	(19,15)
0.591167990487929944401134269	(19,16)
0.590136544312664687832231621	(19,17)
0.589030217250832565225055092	(19,18)
0.5878679174266947102178762	(19,19)
0.586671765118892833330858076	(19,20)
0.585466393800536109637109732	(19,21)
0.584278139811607310395744396	(19,22)
0.583134158609416212132773652	(19,23)
0.582061506882099816098104518	(19,24)
0.581086228833253192313351208	(19,25)
0.58023248207775824065305471	(19,26)
0.57952173437576812960575219	(19,27)
0.57897205745086835891176082	(19,28)
0.57859753891484257644562322	(19,29)
0.5784078282631355180433132	(19,30)
0.603721584268641927833651815	(20,1)
0.603720791223507149944688698	(20,2)
0.603715443477756879305877749	(20,3)
0.603698224169746372096953329	(20,4)
0.603658665760632393056165935	(20,5)
0.603583735951925204764779768	(20,6)
0.60345858014079305606248564	(20,7)
0.6032673877931417302458283	(20,8)
0.602994343104313189639857869	(20,9)
0.602624614562212016683397153	(20,10)
0.602145334102839308033778291	(20,11)
0.601546515026026416528871052	(20,12)
0.600821859187642676485936337	(20,13)
0.599969408463591418196286048	(20,14)
0.598992003057915940735244772	(20,15)
0.597897519532292581500338031	(20,16)
0.596698873767993729237553301	(20,17)
0.595413787471364740842422881	(20,18)
0.594064330188206137746758205	(20,19)
0.592676260984913440048688878	(20,20)
0.591278204012642471362341056	(20,21)
0.589900699392568414953094715	(20,22)
0.588575174892636493062450113	(20,23)
0.587332884728254514576320903	(20,24)
0.58620385986645148143317425	(20,25)
0.585215910052900536386332157	(20,26)
0.584393712161167432593806576	(20,27)
0.583758013149492408058076009	(20,28)
0.58332496957790206957716479	(20,29)
0.58310563979070267237448491	(20,30)
0.609716263935735022259505786	(21,1)
0.609715342662679739351375428	(21,2)
0.609709130244677772854798828	(21,3)
0.609689126854507087960443617	(21,4)
0.60964317302801420022515198	(21,5)
0.609556131339964665987097226	(21,6)
0.609410750924683932355236055	(21,7)
0.609188677161419698418419811	(21,8)
0.608871560416078203439433395	(21,9)
0.608442210666765333470925243	(21,10)
0.607885739888356680816277165	(21,11)
0.60719063199297276112241625	(21,12)
0.606349681556134555703646633	(21,13)
0.605360747872945511300378242	(21,14)
0.604227280071376772912972791	(21,15)
0.602958581599939818176095855	(21,16)
0.601569797507133645500153064	(21,17)
0.600081624294820790649463531	(21,18)
0.598519758320848851102749144	(21,19)
0.596914113317302250247875241	(21,20)
0.595297849355148698478948047	(21,21)
0.593706263670427756138237306	(21,22)
0.592175597789978040137789221	(21,23)
0.590741815466221596516779763	(21,24)
0.589439402593728543881319443	(21,25)
0.588300234390068933603498871	(21,26)
0.587352547690586674070675636	(21,27)
0.586620048236530387004812409	(21,28)
0.58612117518803683908511119	(21,29)
0.5858685383807218532865035	(21,30)
0.614645957594927004914618857	(22,1)
0.614644889948368756631510993	(22,2)
0.614637690500563696051347281	(22,3)
0.614614509090111149288612434	(22,4)
0.614561255091060465858827565	(22,5)
0.614460388731269629100398759	(22,6)
0.614291925610149721719529116	(22,7)
0.614034611028000299942128072	(22,8)
0.613667210597331015745405567	(22,9)
0.613169854922029695497709008	(22,10)
0.612525369875452572049662365	(22,11)
0.611720521194794712310659775	(22,12)
0.610747103599375466450359196	(22,13)
0.609602810954414037985311974	(22,14)
0.608291835154580589601443131	(22,15)
0.606825156815559999654760953	(22,16)
0.605220509380062746592292978	(22,17)
0.603502018252820235348578883	(22,18)
0.601699536219774681021027269	(22,19)
0.599847713847293806159693711	(22,20)
0.597984857258640259021710352	(22,21)
0.596151634618145062857851684	(22,22)
0.594389696423888923514123231	(22,23)
0.592740273569116955208509589	(22,24)
0.591242811885912916313715707	(22,25)
0.589933693716371468495332438	(22,26)
0.588845087317394286472928123	(22,27)
0.588003954899601676863762885	(22,28)
0.58743124090883771702419617	(22,29)
0.5871412545154028350632304	(22,30)
0.618926235581219210860373408	(23,1)
0.618925001555455029088290186	(23,2)
0.618916680178023345938033198	(23,3)
0.618889886436952826476327183	(23,4)
0.618828334836386321251334919	(23,5)
0.618711755758135095971556765	(23,6)
0.618517059930212195057185567	(23,7)
0.618219701211141484874145218	(23,8)
0.617795175690387673382844297	(23,9)
0.617220584421099290792746783	(23,10)
0.616476179203549275292193322	(23,11)
0.615546807063334398849349587	(23,12)
0.614423170577772075932323029	(23,13)
0.613102828715356741386321435	(23,14)
0.611590876422127368932293299	(23,15)
0.609900260086638703299513814	(23,16)
0.608051708746618412276701857	(23,17)
0.606073285370875231804618281	(23,18)
0.603999586359073235096501748	(23,19)
0.601870638206192818493153754	(23,20)
0.599730556150880924864658001	(23,21)
0.597626039338796824133175456	(23,22)
0.59560478020326791103866772	(23,23)
0.593713862860309146532445804	(23,24)
0.591998217496729306029165037	(23,25)
0.590499186615930032680026163	(23,26)
0.589253246378231615872082568	(23,27)
0.588290913801410490977461354	(23,28)
0.58763585961025350925142098	(23,29)
0.5873042379060941104618559	(23,30)
0.622882245273549869023322051	(24,1)
0.62288082334376515445473922	(24,2)
0.622871234894324055005992328	(24,3)
0.622840361547171928507449764	(24,4)
0.622769439271561209597219485	(24,5)
0.622635116478225702591336508	(24,6)
0.622410800142633572999556611	(24,7)
0.622068233037400436502716894	(24,8)
0.62157923046353699737661948	(24,9)
0.620917491731497102059359034	(24,10)
0.620060391688213718856276868	(24,11)
0.618990652573835952946215519	(24,12)
0.617697797969255021103346327	(24,13)
0.61617929954166987952238777	(24,14)
0.614441343820371972121517577	(24,15)
0.612499169414094045853006902	(24,16)
0.610376952980255515078334833	(24,17)
0.608107252160472144387592908	(24,18)
0.605730042510235137926725596	(24,19)
0.603291410187939211468310217	(24,20)
0.60084198043093731160283858	(24,21)
0.598435172185807664978587058	(24,22)
0.596125371355547083220907826	(24,23)
0.593966109750253213465616518	(24,24)
0.592008325625663860075539064	(24,25)
0.590298766841404127679184963	(24,26)
0.588878581487193370732422219	(24,27)
0.587782125418808059951939494	(24,28)
0.58703600314525625654933922	(24,29)
0.586658348908158203149851	(24,30)
0.626748540474311232303891268	(25,1)
0.626746907966084334220240558	(25,2)
0.626735899551556264039336333	(25,3)
0.626700454383488274465022554	(25,4)
0.626619031164982585842624322	(25,5)
0.626464825705150731958204425	(25,6)
0.626207321851866780476755696	(25,7)
0.625814111017333783634963665	(25,8)
0.625252897857948415407954782	(25,9)
0.62449359353877987592153786	(25,10)
0.623510385505687032234286379	(25,11)
0.622283666101698265009960088	(25,12)
0.620801703744827878644449483	(25,13)
0.61906195104769647130209561	(25,14)
0.617071904385662839999037982	(25,15)
0.614849457831790164198172232	(25,16)
0.612422728573067278907610538	(25,17)
0.609829367393144860312199902	(25,18)
0.607115402576073117168526616	(25,19)
0.604333694868824977045423338	(25,20)
0.601542101975060509457470574	(25,21)
0.598801461759693706624916333	(25,22)
0.596173503729650459029849772	(25,23)
0.593718789628058535219827365	(25,24)
0.591494768419429495718435399	(25,25)
0.589554011435802365620580724	(25,26)
0.587942672973098279890991543	(25,27)
0.586699202792420439457270741	(25,28)
0.58585332173909580876700358	(25,29)
0.5854252611523905269353956	(25,30)
0.630679692271657978533916427	(26,1)
0.63067782572193745528639384	(26,2)
0.630665239132902497552263111	(26,3)
0.630624712830170396822885404	(26,4)
0.630531619230476412854729633	(26,5)
0.630355318382868282801250405	(26,6)
0.630060938022524269353819812	(26,7)
0.629611464761052928394673771	(26,8)
0.628970051866283522276968206	(26,9)
0.628102429332851861062270977	(26,10)
0.626979286300144799737372109	(26,11)
0.625578487314492274889664633	(26,12)
0.623886985137730821902843611	(26,13)
0.621902305518981528977983621	(26,14)
0.619633503839273391605754051	(26,15)
0.617101528304715465648857982	(26,16)
0.614338966177203270355824373	(26,17)
0.611389193872639475455843271	(26,18)
0.608304993544213424473746324	(26,19)
0.605146733237611399519544605	(26,20)
0.601980231230361774124368014	(26,21)
0.598874435842538801627006544	(26,22)
0.595899049862839635876175614	(26,23)
0.593122215579318155602692377	(26,24)
0.59060835534620079514187443	(26,25)
0.588416237422132357493007725	(26,26)
